profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0,1,0,0,159,1,0,11925,698,4054,1
1,0,2,0,0,157,0,0,50,194,50,1
1,0,1,0,0,79,0,0,201,439,1871,1
1,0,2,0,0,153,0,0,5519,32,2,1
1,0,2,0,0,0,0,0,270,180,58,1
1,0.533333333,1,0,0,0,0,0,0,2,194,1
1,0,2,0,0,0,0,0,410,128,16,1
1,0.222222222,1,0,0,0,0,0,32,169,1761,1
1,0.333333333,2,0,0,144,1,0,235,390,756,1
1,0,1,0,0,0,0,0,545,160,956,1
1,0.142857143,2,0,0,22,0,0,541,35,164,1
1,0.181818182,2,0,0,0,0,0,5454,89,299,1
1,0.142857143,3,0,0,25,0,0,42774,10294,8606,1
1,0,2,0,0,162,0,0,185,717,1026,1
1,0,1,0,0,13,0,0,25,8,149,1
1,0.533333333,2,0,0,0,0,0,13759,248,943,1
1,0.090909091,1,0,0,160,0,0,499,1207,191,1
1,0,2,0,0,0,0,0,8,50,107,1
1,0.083333333,1,0,0,0,0,0,0,0,24,1
1,0,2,0,0,81,0,0,277,18,89,1
1,0,1,0,0,0,0,1,89,42,288,1
1,0,2,0,0,0,0,0,2,6,271,1
1,0,3,0,0,0,0,0,0,423,0,1
1,0.066666667,2,0,0,0,0,0,1,0,21,1
1,0,2,0,0,156,1,0,276,415,995,1
1,0,1,0,0,0,0,0,3311,43,114,1
1,0,2,0,0,47,0,0,456,216,550,1
1,0,1,0,0,0,0,0,198,7,5,1
1,0,1,0,0,31,0,0,111642,159950,28915,1
1,0,1,0,0,0,0,0,4,8,111,1
1,0.181818182,1,0,0,4,0,0,352,83,100,1
1,0,2,0,0,89,0,0,3635,2177,376,1
1,0,1,0,0,0,0,0,4565,79,263,1
1,0,2,0,0,0,0,0,1264,325,820,1
1,0,3,0,0,116,0,0,37259,710,6559,1
1,0,2,0,0,153,0,0,8179,9554,4929,1
1,0,1,0,0,0,0,1,1,35,876,1
1,0.133333333,4,0,0,116,0,0,83,154,2297,1
1,0.142857143,1,0,0,8,0,0,0,3,191,1
1,0.444444444,2,0,0,137,0,0,141,27,293,1
1,0,2,0,0,0,0,1,9,16,99,1
1,0,2,0,0,0,0,0,4,1,56,1
1,0,2,0,0,87,0,0,362,223,162,1
1,0,2,0,0,0,0,1,46,12,893,1
1,0.266666667,2,0,0,54,0,0,290,16,52,1
1,0.090909091,2,0,0,27,0,0,16261,113,189,1
1,0.133333333,1,1,0,0,0,0,0,0,13,1
1,0,2,0,0,137,0,0,325,1952,1602,1
1,0,1,0,0,0,0,0,10676,303,398,1
1,0,2,0,0,65,0,0,3589,2279,1606,1
1,0,4,0,0,146,0,0,771,71,120,1
1,0,2,0,0,151,0,1,2521,601,549,1
1,0,2,0,0,151,0,0,2031,3229,3498,1
1,0.4,1,0,0,0,0,0,1905,39,52,1
1,0,4,0,0,122,0,0,6223,27484,2092,1
1,0,2,0,0,11,0,0,89,27,287,1
1,0,2,0,0,76,0,0,6,21,122,1
1,0,2,0,0,103,0,0,11,374,660,1
1,0.285714286,2,0,0,0,0,0,1071,1388,1075,1
1,0,1,0,0,77,0,0,267,101,103,1
1,0,1,0,0,0,0,0,17,238,370,1
1,0.2,2,0,0,25,0,0,1807,3850,3726,1
1,0,2,0,0,11,0,0,21,13,323,1
1,0,1,0,0,0,0,0,860,72,156,1
1,0.5,1,0,0,0,0,1,2096,151,400,1
1,0,1,0,0,6,0,1,17,4,207,1
1,0.666666667,1,0,0,6,0,0,147,6,793,1
1,0.533333333,2,0,0,0,0,0,5,0,25,1
1,0.125,2,0,0,0,0,0,0,0,29,1
1,0,2,0,0,25,0,0,36,12,108,1
1,0,2,0,0,156,0,0,3329,967,31,1
1,0,2,0,0,0,0,0,0,18,156,1
1,0.533333333,1,0,0,0,0,0,0,0,47,1
1,0,2,0,0,0,0,1,3,7,116,1
1,0,2,0,0,0,0,0,67,1,0,1
1,0.066666667,2,0,0,0,0,0,0,2,21,1
1,0.533333333,2,0,0,0,0,0,1,10,111,1
1,0,3,0,0,0,0,1,0,0,4130,1
1,0,2,0,0,0,0,1,120,103,165,1
1,0.133333333,1,0.2,0,0,0,0,3,0,27,1
1,0.666666667,1,0,0,0,0,0,0,3,160,1
1,0,2,0,0,123,0,0,278,155,76,1
1,0.071428571,1,0,0,8,0,0,123943,768,1264,1
1,0.142857143,2,0,0,0,0,0,24700,267,8,1
1,0.533333333,8,0,0,0,0,0,37833,422,3296,1
1,0.090909091,1,0,0,0,0,0,513,13,456,1
1,0.181818182,3,0,0,126,1,0,72820,167483,1366,1
1,0.181818182,2,0,0,4,0,0,4,0,13,1
1,0,1,0,1,78,0,0,162,220,1732,1
1,0,2,0,0,0,0,0,583,185892,0,1
1,0,2,0,0,39,0,0,348,102,28,1
1,0,1,0,1,33,0,0,82,59,182,1
1,0.142857143,1,0,0,0,0,0,700,17,282,1
1,0,1,0,0,0,0,1,6050,178,96,1
1,0,2,0,0,146,0,0,983,654,417,1
1,0,2,0,0,131,1,0,1367,2442,4298,1
1,0.071428571,1,0,0,39,0,0,29746,1077,1429,1
1,0.142857143,3,0.153846154,0,130,0,0,3208,427,1360,1
1,0,1,0,1,0,0,0,411,124,1361,1
1,0.666666667,1,0,0,8,0,0,64008,2758,4668,1
1,0.166666667,1,0,0,11,0,0,1652,4,0,1
1,0,3,0,0,13,0,0,16758,40,126,1
1,0,1,0,0,143,0,0,794,544,379,1
1,0.307692308,2,0,0,0,0,0,1,12,487,1
1,0,4,0,0,145,1,0,2625,2289,12,1
1,0.285714286,1,0,0,3,0,0,4,0,16,1
1,0,1,0,1,0,0,0,269,16,192,1
1,0.571428571,1,0,0,0,0,0,256,73,200,1
1,0,2,0,0,119,0,0,19345,4259,16,1
1,0.111111111,3,0,0,63,0,0,7999,172,2812,1
1,0,2,0,0,108,0,0,1920,128879,291,1
1,0.272727273,1,0,0,0,0,0,1898,129,548,1
1,0,2,0,0,0,0,0,0,16,11,1
1,0,2,0,0,28,0,0,8296,153,395,1
1,0,2,0,0,82,0,0,1681,41,321,1
1,0,2,0,0,103,0,0,305,102,151,1
1,0,2,0,0,159,0,0,501,282,680,1
1,0.4,1,0,0,0,0,0,11,8,51,1
1,0,3,0,0,0,0,0,0,4,9,1
1,0,2,0,0,16,0,1,1829,114,366,1
1,0,2,0,0,61,0,0,12,85,75,1
1,0.076923077,2,0,0,0,0,0,181,114,1049,1
1,0,2,0,0,0,0,0,78,327,146,1
1,0.066666667,2,0,0,0,0,0,22842,481,1037,1
1,0,2,0,0,52,0,0,210,117,120,1
1,0,1,0,1,138,0,0,9855,58973,58080,1
1,0,2,0,0,10,0,1,1937,11,777,1
1,0.071428571,2,0,0,0,0,0,86,134,113,1
1,0,1,0,0,0,0,1,9191,2012,460,1
1,0.666666667,1,0,0,0,0,0,1,1,38,1
1,0.363636364,2,0,0,0,0,0,2,15,45,1
1,0,1,0,1,0,0,0,49,3,104,1
1,0,2,0,0,0,0,0,24,103,581,1
1,0,1,0,0,161,0,0,5743,3471,1886,1
1,0.533333333,1,0,0,0,0,0,234,13,20,1
1,0,8,0,0,128,0,1,1730,3780,770,1
1,0,1,0,0,15,0,0,0,0,22,1
1,0,3,0,0,0,0,0,1609,3467,28,1
1,0,2,0,0,0,0,0,1,5,739,1
1,0,2,0,0,142,0,0,1157,536,3628,1
1,0,2,0,0,149,0,0,6821,28928,1240,1
1,0,3,0,0,8,0,0,1,17,73,1
1,0,2,0,0,157,0,0,4766,51281,54907,1
1,0.111111111,2,0,0,0,0,0,38,17,155,1
1,0,1,0,0,0,0,0,87,23,0,1
1,0,2,0,0,0,0,0,37,114,55,1
1,0,1,0,1,0,0,0,16,7,237,1
1,0,2,0,0,156,0,1,162,26,548,1
1,0,2,0,0,53,0,0,3653,5082,68,1
1,0,1,0,0,25,0,1,10693,204,199,1
1,0,2,0,0,46,0,0,141,73,107,1
1,0,2,0,0,0,0,1,74,15,103,1
1,0.133333333,2,0,0,0,0,0,18,43,491,1
1,0,2,0,0,46,0,0,3008,10915,121,1
1,0,1,0,1,160,0,0,279,40,140,1
1,0,2,0,0,3,0,0,121,67,877,1
1,0,2,0,0,59,0,0,26,117,138,1
1,0,2,0,0,128,1,0,66,158,11,1
1,0,1,0,0,0,0,0,106,404,20,1
1,0,1,0,0,2,0,0,649,27,4,1
1,0,2,0,0,0,0,0,31,8,5,1
1,0.25,2,0,0,94,0,0,8166,3815,780,1
1,0.5,1,0.4,0,28,0,0,47,46,96,1
1,0,1,0,0,0,0,1,39,39,4516,1
1,0,1,0,0,115,0,0,5311,10137,600,1
1,0.1,4,0,0,60,0,0,4897,7596,538,1
1,0,2,0,0,66,0,0,668,153,124,1
1,0,2,0,0,133,0,0,4732,3992,4829,1
1,0,2,0,0,84,0,0,2410,450,1803,1
1,0,1,0,0,32,1,0,1160,8130,863,1
1,0.166666667,2,0,0,0,0,0,224,86,710,1
1,0.125,2,0,0,0,0,0,124,8,171,1
1,0,1,0,1,0,0,1,910,348,0,1
1,0.444444444,3,0,0,0,0,1,496,1,51,1
1,0.333333333,1,0.25,0,31,0,0,23395,810,2721,1
1,0,1,0,0,10,0,0,4122,876,104,1
1,0,2,0,0,0,0,1,10,2,0,1
1,0.307692308,1,0,0,13,0,0,251,103,550,1
1,0,1,0,0,0,0,0,119,27,313,1
1,0,2,0,0,157,0,0,1078,5776,1118,1
1,0,2,0,0,113,0,0,252,429,279,1
1,0.333333333,2,0,0,162,0,0,319,1740,1129,1
1,0,2,0,0,46,0,0,247,406,68,1
1,0.2,2,0,0,0,0,0,149,92,1026,1
1,0.533333333,2,0,0,7,0,0,71,8,1,1
1,0.2,1,0,0,0,0,0,731,188,1706,1
1,0.181818182,3,0,0,92,0,0,5,5,38,1
1,0,2,0,0,114,1,0,19049,117087,1854,1
1,0,2,0,0,53,0,0,2105,56,10,1
1,0,1,0,0,15,0,0,79,9,272,1
1,0,2,0,0,122,0,0,114,132,279,1
1,0,2,0,0,160,0,0,127,875,20,1
1,0,2,0,0,94,0,0,30,73,309,1
1,0.571428571,2,0,0,50,0,0,426,362,2103,1
1,0.071428571,2,0,0,0,0,0,2,14,350,1
1,0,4,0,0,159,1,0,814,348,2990,1
1,0.071428571,4,0,0,123,0,0,166,1032,214,1
1,0.363636364,2,0,0,0,0,0,110,6,131,1
1,0.214285714,2,0,0,66,0,0,1664,29,74,1
1,0,1,0,0,149,0,0,1657,402,591,1
1,0.1,3,0,0,0,0,0,35,2,206,1
1,0.2,1,0,0,0,0,0,16,18,82,1
1,0.071428571,2,0,0,17,0,0,22486,190,4206,1
1,0.333333333,1,0,0,0,0,1,1268,396,376,1
1,0,2,0,0,108,0,0,6284,149,322,1
1,0,2,0,0,36,0,0,325,137,285,1
1,0,3,0,0,142,0,0,50142,4319,4749,1
1,0,2,0,0,0,0,0,0,4,301,1
1,0,2,0,0,135,0,0,45,425,622,1
1,0,1,0,1,101,0,0,488,3230,3472,1
1,0,1,0,0,0,0,0,2,2,42,1
1,0.25,2,0,0,0,0,0,3051,45,326,1
1,0.1,2,0,0,35,0,0,4784,84,387,1
1,0,1,0,0,78,1,0,282,624,111,1
1,0,2,0,0,24,0,0,87,37,211,1
1,0.066666667,2,0,0,0,0,0,11,9,177,1
1,0,3,0,0,142,0,0,7242,4708,484,1
1,0,1,0,0,0,0,0,0,33,51,1
1,0.222222222,2,0.153846154,0,0,0,0,20,53,137,1
1,0,3,0,0,123,0,0,487,142,132,1
1,0,2,0,0,127,0,0,442,2238,925,1
1,0,4,0,0,123,0,1,21,29,425,1
1,0,3,0,0,118,1,1,12776,1944,558,1
1,0.4,2,0,0,114,1,0,137,154,132,1
1,0,2,0,0,0,0,0,98,354,4835,1
1,0,1,0,0,112,1,0,3512,114,186,1
1,0,2,0,0,138,0,0,16120,5209,945,1
1,0,2,0,0,159,0,0,789,68,288,1
1,0.5,1,0.4,0,0,0,0,315,50,975,1
1,0,2,0,0,69,0,0,82,2183,220,1
1,0,2,0,0,0,0,0,6,2,18,1
1,0.153846154,3,0,0,93,0,0,77,4188,201,1
1,0,4,0,0,46,0,0,9353,259,1855,1
1,0,2,0,0,4,0,0,195,90,289,1
1,0,2,0,0,68,0,0,29345,1241,1658,1
1,0,3,0,0,97,0,0,2610,2509,2869,1
1,0.066666667,2,0,0,88,0,0,90,2261,2855,1
1,0,1,0,1,0,0,0,31,60,0,1
1,0.111111111,5,0,0,158,0,0,11498,1163,5391,1
1,0,2,0,0,148,0,0,2260,5335,2732,1
1,0,2,0,0,0,0,0,32993,160,198,1
1,0,2,0,0,108,0,0,3784,427,718,1
1,0,1,0,0,0,0,0,35,66,433,1
1,0,2,0,0,101,0,0,3,22,0,1
1,0.111111111,1,0,0,5,0,0,46,23,384,1
1,0.153846154,2,0,0,0,0,0,0,7,70,1
1,0.153846154,2,0,0,0,0,0,22,21,96,1
1,0,1,0,0,23,0,0,4133,1483,1563,1
1,0,1,0,0,156,1,0,5291,2572,27,1
1,0.454545455,1,0,0,0,0,0,13699,177,264,1
1,0.25,1,0,0,0,0,0,0,8,175,1
1,0.083333333,1,0.083333333,1,12,0,0,4897,136,717,1
1,0,2,0,0,0,0,0,18,23,188,1
1,0,2,0,0,147,1,1,145,180,0,1
1,0.3,1,0,0,13,0,0,48,193,1479,1
1,0,2,0,0,158,1,0,11766,1653,2124,1
1,0.166666667,1,0,0,0,0,1,368,153,236,1
1,0,2,0,0,30,0,0,1074,297,1358,1
1,0,2,0,0,60,0,0,4446,986,771,1
1,0,1,0,0,0,0,0,10,31,692,1
1,0,2,0,0,32,0,0,4,29,192,1
1,0.615384615,1,0,0,0,0,0,26,24,543,1
1,0.285714286,4,0,0,10,0,0,3624,134,1125,1
1,0.533333333,2,0,0,0,0,0,126,0,2,1
1,0.285714286,6,0,0,160,0,0,3203,577,256,1
1,0,2,0,0,104,0,0,12,26,188,1
1,0.133333333,1,0,0,0,0,1,18017,104,1525,1
1,0,1,0,0,0,0,1,411,0,42,1
1,0.363636364,2,0.363636364,0,63,1,0,2097,301,87,1
1,0,1,0,0,34,0,0,86,1627,2077,1
1,0,1,0,0,17,0,0,2128,124,132,1
1,0.222222222,1,0.222222222,0,0,0,0,61,12,1958,1
1,0.428571429,4,0,0,150,0,0,65392,674,215,1
1,0,1,0,0,98,0,0,3170,25,4,1
1,0,1,0,0,64,0,1,1515,61,226,1
1,0,3,0,0,64,1,0,5984,1706,57,1
1,0,2,0,0,0,0,0,56,32,102,1
1,0,3,0,0,0,0,0,47,23,104,1
1,0.3,2,0,0,0,0,0,1,0,4,1
1,0.222222222,3,0,0,0,0,0,0,0,3,1
1,0,2,0,0,148,0,0,3644,464,295,1
1,0,1,0,1,162,0,0,514,1109,1287,1
1,0,2,0,0,146,0,0,48,1709,2642,1
1,0,5,0,0,65,0,1,2565,8562,1015,1
1,0.111111111,1,0,0,143,1,0,586,10,30,1
1,0,2,0,0,0,0,0,2,4,185,1
1,0,3,0,0,160,0,0,599,302,315,1
1,0,1,0,1,152,0,0,677,53,32,1
1,0,4,0,0,30,0,0,168,323,228,1
1,0.818181818,1,0.333333333,0,0,0,0,0,1,12,1
1,0.133333333,2,0,0,0,0,0,77,19,160,1
1,0,2,0,0,111,0,1,18,37,118,1
1,0,6,0,0,153,0,0,1178,110,24,1
1,0,2,0,0,87,0,0,2279,919,165,1
1,0,3,0,0,51,0,0,1452,447,862,1
1,0,2,0,0,158,0,0,12201,3077,3173,1
1,0,2,0,0,0,0,0,3,7,47,1
1,0,2,0,0,0,0,0,0,14,293,1
1,0,2,0,0,128,0,0,229,23,31,1
1,0,1,0,1,139,0,0,2838,1069,719,1
1,0,2,0,0,0,0,0,28,116,279,1
1,0.2,3,0,0,106,0,0,75,168,76,1
1,0,2,0,0,137,0,0,313,120,113,1
1,0.533333333,1,0,0,0,0,0,0,28,776,1
1,0,2,0,0,0,0,0,17,36,272,1
1,0,5,0,0,145,0,0,4550,581,2228,1
1,0.076923077,2,0,0,0,0,0,100,102,148,1
1,0,2,0,0,116,0,1,85,474,335,1
1,0,5,0,0,147,0,0,58,12,0,1
1,0.636363636,1,0,0,100,0,0,334,25,0,1
1,0,2,0,0,0,0,0,7,2,20,1
1,0.4,1,0,0,0,0,0,0,0,142,1
1,0,1,0,1,140,0,0,13,28,23,1
1,0,1,0,0,105,0,0,64,146,172,1
1,0,3,0,0,0,0,0,97,760,18,1
1,0.166666667,1,0,0,0,0,0,1,4,82,1
1,0,2,0,0,159,0,0,3715,1346,502,1
1,0.076923077,1,0,0,33,0,0,20460,149,646,1
1,0.071428571,2,0,0,0,0,0,34,13,138,1
1,0,2,0,0,0,0,0,4,76,1496,1
1,0,2,0,0,172,1,0,1435,893,326,1
1,0.125,1,0,0,0,0,1,14,15,5164,1
1,0,1,0,0,0,0,0,11,173,696,1
1,0,1,0,0,0,0,0,69,12,62,1
1,0.111111111,1,0,0,0,0,1,0,1,7,1
1,0,8,0,0,154,0,0,591,40345,9,1
1,0,2,0,0,85,0,0,9198,19174,2272,1
1,0.5,3,0,0,160,0,0,22260,474,2005,1
1,0,2,0,0,0,0,0,1830,22,159,1
1,0,2,0,0,38,0,0,2363,688,568,1
1,0,1,0,0,0,0,0,73,27,454,1
1,0.153846154,1,0.153846154,1,0,0,0,38,2,84,1
1,0.111111111,2,0,0,149,0,0,3459,108,102,1
1,0,1,0,0,42,0,0,165,26,262,1
1,0,3,0,0,108,0,0,1,23,10,1
1,0,2,0,0,58,0,0,93,45,114,1
1,0,1,0,0,72,0,1,445,175,525,1
1,0.133333333,1,0,0,117,0,0,440,3139,3317,1
1,0,7,0,0,0,0,0,2050,1483,3,1
1,0,3,0,0,82,0,0,1459,194,187,1
1,0.071428571,1,0.133333333,0,82,0,0,70,278,1097,1
1,0,2,0,0,77,1,0,40519,7863,361,1
1,0.1,2,0,0,126,0,0,59,186,193,1
1,0,2,0,0,79,0,0,51,326,80,1
1,0.076923077,2,0,0,4,0,0,0,1,43,1
1,0,1,0,0,17,0,0,4695,108,138,1
1,0,2,0.692307692,0,0,0,0,12,8,100,1
1,0,2,0,0,43,0,0,258,327,242,1
1,0,1,0,0,99,0,0,4237,78,42,1
1,0,1,0,1,111,0,0,30333,270,1,1
1,0.533333333,1,0,0,0,0,0,2,194,4910,1
1,0.333333333,2,0,0,0,0,0,13146,35,31,1
1,0,1,0,0,31,0,0,195,28,165,1
1,0.083333333,2,0.05,0,111,0,0,1259,38,35,1
1,0.2,1,0,0,141,0,0,2785,2089,4231,1
1,0,2,0,0,33,0,0,469,34,342,1
1,0,2,0,0,148,0,0,2403,1901,230,1
1,0,3,0,0,146,0,0,122417,47185,43637,1
1,0,1,0,0,161,0,0,2408,135,377,1
1,0.1,1,0,0,0,0,0,0,46,2111,1
1,0.111111111,2,0,0,0,0,0,7,0,0,1
1,0,1,0,1,138,0,0,155,1567,2164,1
1,0.111111111,1,0,0,0,0,1,8,1,432,1
1,0,1,0,1,153,0,0,1599,57,145,1
1,0,1,0,0,0,0,0,0,1,14,1
1,0,3,0,0,159,0,0,124,127,102,1
1,0,1,0,0,35,0,0,0,4,54,1
1,0,3,0,0,94,0,0,73,98,604,1
1,0,2,0,0,0,0,1,1,0,410,1
1,0,2,0,0,0,0,0,752,154,255,1
1,0,2,0,0,0,0,0,378,51,206,1
1,0,2,0,0,0,0,0,2,11,15,1
1,0,1,0,1,10,0,0,6,2,7,1
1,0.333333333,3,0,0,99,0,1,40,16,693,1
1,0.142857143,2,0,0,73,0,0,3249,21,845,1
1,0.142857143,2,0,0,7,0,0,104,3,34,1
1,0.142857143,1,0,0,0,0,0,9,66,207,1
1,0,3,0,0,134,0,0,149,2184,4284,1
1,0.444444444,4,0,0,122,0,0,33603,854,984,1
1,0,2,0,0,0,0,0,0,7,0,1
1,0,2,0,0,144,0,0,91,2522,106,1
1,0.5,2,0,0,47,0,0,12,17,198,1
1,0,1,0,0,0,0,0,668,86,691,1
1,0,3,0,0,0,0,0,2,1,47,1
1,0,3,0,0,162,1,0,2059,673,497,1
1,0,2,0,0,0,0,0,0,1,57,1
1,0.533333333,1,0,0,0,0,0,1,6,56,1
1,0,2,0,0,62,0,0,10453,1736,992,1
1,0,2,0,0,0,0,1,0,0,13,1
1,0,1,0,1,155,0,0,355,142,3442,1
1,0,1,0,0,0,0,0,1,20,396,1
1,0,3,0,0,148,1,0,7468,3913,34,1
1,0,2,0,0,0,0,0,969,18,114,1
1,0.066666667,1,0,0,0,0,0,3,0,144,1
1,0,2,0,0,158,0,0,1156,84,233,1
1,0,1,0,0,0,0,0,453,242,65,1
1,0.375,1,0,0,0,0,0,1,13,102,1
1,0,1,0,0,125,0,0,870,1461,941,1
1,0.533333333,2,0,0,0,0,0,1,2,12,1
1,0,2,0,0,154,0,0,843,53,55,1
1,0.153846154,2,0,0,0,0,0,4,131,311,1
1,0,5,0,0,94,0,0,7761,229,78,1
1,0,2,0,0,67,0,0,1381,1284,649,1
1,0,2,0,0,123,1,0,626,838,936,1
1,0,3,0,0,131,0,0,292,354,156,1
1,0,2,0,0,76,0,0,209,169,283,1
1,0.142857143,1,0,0,0,0,0,2590,4,12,1
1,0.2,1,0,0,66,0,1,15306,315,1842,1
1,0.615384615,1,0,0,0,0,0,13,10,168,1
1,0,2,0,0,112,0,1,89,123,362,1
1,0.111111111,1,0.166666667,0,140,1,0,7399,17187,14369,1
1,0,4,0,0,153,0,0,1955,31,5,1
1,0,3,0,0,159,0,0,789,37,67,1
1,0,4,0,0,0,0,0,108,30,823,1
1,0,1,0,0,62,0,0,42,0,52,1
1,0,1,0,0,6,0,1,37,18,386,1
1,0,1,0,0,7,0,0,3004,111,1439,1
1,0.066666667,1,0,0,0,0,0,1,2,33,1
1,0,6,0.033333333,0,95,0,0,878,90,255,1
1,0,2,0,0,55,0,0,559,34,100,1
1,0.266666667,2,0,0,21,0,0,4416,2628,5204,1
1,0.1,2,0,0,0,0,0,3520,17,117,1
1,0.153846154,3,0.086956522,0,121,0,0,179724,3623,3929,1
1,0.090909091,1,0.090909091,1,0,0,0,153,53,76,1
1,0,2,0,0,86,0,0,1,165,7,1
1,0,3,0,0,73,0,0,9311,5275,3177,1
1,0.533333333,1,0,0,0,0,0,9,2,0,1
1,0,2,0,0,39,0,0,24847,5911,5748,1
1,0,4,0,0,61,0,0,75621,15435,16123,1
1,0.571428571,1,0,0,0,0,0,45,53,43,1
1,0,3,0,0,127,0,0,30822,4423,5246,1
1,0.266666667,1,0,0,0,0,1,363,1,215,1
1,0,2,0,0,0,0,0,0,0,13,1
1,0.4,2,0,0,33,0,0,10426,219,962,1
1,0.25,2,0,0,43,0,1,261,32,479,1
1,0,2,0,0,0,0,0,0,14,45,1
1,0.222222222,2,0,0,0,0,0,230,66,646,1
1,0,1,0,0,0,0,0,731,633,97,1
1,0,1,0,0,144,0,0,309,1068,683,1
1,0,1,0,1,125,0,0,456,210,377,1
1,0,3,0,0,23,0,0,4550,1814,922,1
1,0,2,0,0,136,0,1,555,177,563,1
1,0,1,0,0,97,0,0,695,188,381,1
1,0.615384615,1,0,0,0,0,0,15,1,36,1
1,0.066666667,2,0,0,0,0,1,2,13,2116,1
1,0,1,0,1,156,0,0,5010,8285,749,1
1,0,2,0,0,0,0,0,924,551,0,1
1,0,2,0,0,0,0,0,78,9,63,1
1,0,2,0.181818182,0,104,0,0,26524,1913,552,1
1,0.285714286,7,0,0,160,0,0,148926,31377,3053,1
1,0.615384615,1,0,0,0,0,0,3756,144,463,1
1,0,2,0,0,45,0,0,305,77,76,1
1,0,1,0,0,72,1,0,2617,1380,176,1
1,0,1,0,0,40,0,1,12566,149,218,1
1,0,1,0,0,91,0,0,179,25,577,1
1,0,2,0,0,105,0,0,2370,1576,3197,1
1,0,3,0,0,153,0,0,138,66,203,1
1,0.5,1,0,0,17,0,0,412,59,642,1
1,0,2,0,0,0,0,0,5707,108,137,1
1,0.25,1,0,0,0,0,0,795,23,86,1
1,0,5,0,0,118,0,0,558,709,446,1
1,0.533333333,2,0,0,0,0,0,2,8,50,1
1,0.066666667,8,0,0,160,0,0,2179,1337,880,1
1,0,1,0,0,0,0,0,50,610,1841,1
1,0,1,0,0,0,0,1,0,3,38,1
1,0,2,0,0,159,0,0,172,272,742,1
1,0.266666667,1,0,0,0,0,0,0,4,64,1
1,0,2,0,0,3,0,0,1167,28,31,1
1,0,2,0,0,17,0,0,5,0,33,1
1,0,3,0,0,0,0,1,15,8,221,1
1,0,1,0,0,43,0,0,12,3,98,1
1,0,3,0,0,160,1,0,1434,5029,1670,1
1,0.066666667,1,0,0,106,0,0,5541,2680,62,1
1,0.533333333,2,0,0,0,0,0,1,1,36,1
1,0.181818182,2,0,0,0,0,0,3205,59,278,1
1,0,2,0,0,0,0,0,3,12,50,1
1,0,3,0,0,48,0,0,4628,172,1232,1
1,0.181818182,1,0,0,22,0,0,38967,1197,1399,1
1,0.2,1,0,0,9,0,0,306,38,645,1
1,0,4,0,0,147,0,0,99,96,208,1
1,0,4,0,0,134,0,0,23254,34185,26273,1
1,0,3,0,0,0,0,0,15535,3048,474,1
1,0,1,0.1,0,0,0,0,16,35,152,1
1,0.25,1,0.5,0,91,0,1,302,87,453,1
1,0,2,0,0,83,0,1,6,9,462,1
1,0,2,0,0,143,0,0,15247,177,33,1
1,0.266666667,2,0,0,136,0,0,42,124,438,1
1,0,1,0,0,56,0,0,3078,63,1,1
